album,end_date,music,rank,singer,start_date,week_num,year
Make It To Christmas,2022.03.26,Make It To Christmas,47,Alessia Cara,2022.03.20,13,2022
정이라고 하자,2022.04.02,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.03.27,14,2022
I NEVER DIE,2022.04.16,TOMBOY,41,(여자)아이들,2022.04.10,16,2022
쇼미더머니 11 Episode 1,2022.04.23,위하여 (We Higher) (Prod. GroovyRoom),40,"그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang",2022.04.17,17,2022
그대를 알고,2022.04.09,그대를 알고,43,송하예,2022.04.03,15,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.07,사랑인가 봐,37,멜로망스(Melomance),2022.05.01,19,2022
NewJeans 1st EP `New Jeans`,2022.05.14,Cookie,35,NewJeans,2022.05.08,20,2022
내가 아니라도,2022.04.30,내가 아니라도,39,주호,2022.04.24,18,2022
잘가요,2022.05.28,잘가요,32,주호,2022.05.22,22,2022
쇼미더머니 11 Episode 3,2022.05.21,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",33,KHAN,2022.05.15,21,2022
해요 (2022),2022.06.04,해요 (2022),31,#안녕,2022.05.29,23,2022
BORN PINK,2022.06.18,Shut Down,27,BLACKPINK,2022.06.12,25,2022
Jelly Christmas 2012 Heart Project,2022.06.25,크리스마스니까,26,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.06.19,26,2022
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2022.06.11,첫 눈,29,EXO,2022.06.05,24,2022
별에서 온 그대 OST Part 7,2022.07.02,너의 모든 순간,25,성시경,2022.06.26,27,2022
Christmas Kisses,2022.07.16,Last Christmas,23,Ariana Grande,2022.07.10,29,2022
Polaroid,2022.07.23,Polaroid,21,임영웅,2022.07.17,30,2022
Real,2022.07.30,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.07.24,31,2022
Polaroid,2022.11.26,London Boy,19,임영웅,2022.11.20,48,2022
Monologue,2022.12.03,Monologue,18,테이 (Tei),2022.11.27,49,2022
Rush Hour,2022.07.09,Rush Hour (Feat. j-hope of BTS),24,크러쉬 (CRUSH),2022.07.03,28,2022
쇼미더머니 11 Episode 3,2022.12.10,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",17,던말릭 (Don Malik),2022.12.04,50,2022
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022.12.24,Dreamers (Feat. FIFA Sound),15,"정국, 방탄소년단",2022.12.18,52,2022
LOVE DIVE,2022.12.17,LOVE DIVE,16,IVE (아이브),2022.12.11,51,2022
고백연습,2022.09.10,고백연습,95,경서,2022.09.04,37,2022
쇼미더머니 11 Episode 3,2022.09.17,"Holiday (Feat. 릴보이 (lIlBOI), 기리보이) (Prod. GroovyRoom)",94,Blase (블라세),2022.09.11,38,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.09.24,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.09.18,39,2022
Candy - Winter Special Mini Album,2022.10.01,문 (Moon),87,NCT DREAM,2022.09.25,40,2022
Under The Influence: Holiday Edition,2022.10.08,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.10.02,41,2022
싸다9,2022.10.22,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.10.16,43,2022
쇼미더머니 11 Episode 2,2022.10.29,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.10.23,44,2022
CHARLIE,2022.10.15,I Don`t Think That I Like Her,81,Charlie Puth,2022.10.09,42,2022
FOREVER 1 - The 7th Album,2022.11.12,FOREVER 1,72,소녀시대,2022.11.06,46,2022
SG워너비 ＆ 브라운 아이드 걸스,2022.11.19,Must Have Love,71,"SG워너비, 브라운 아이드 걸스",2022.11.13,47,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.02.27,10,2022
Candy - Winter Special Mini Album,2022.11.05,Tangerine Love (Favorite),73,NCT DREAM,2022.10.30,45,2022
ELEVEN,2022.03.19,ELEVEN,49,IVE (아이브),2022.03.13,12,2022
That`s Hilarious,2022.03.12,That`s Hilarious,50,Charlie Puth,2022.03.06,11,2022
취중고백,2022.03.26,취중고백,48,김민석,2022.03.20,13,2022
5.3,2022.04.02,그라데이션,46,10cm,2022.03.27,14,2022
FIVE SENSES,2022.04.16,자격지심 (Feat. ZICO),42,BE`O (비오),2022.04.10,16,2022
I NEVER DIE,2022.04.23,TOMBOY,41,(여자)아이들,2022.04.17,17,2022
나의 X에게,2022.04.09,나의 X에게,44,경서,2022.04.03,15,2022
FEARLESS,2022.05.07,FEARLESS,38,LE SSERAFIM (르세라핌),2022.05.01,19,2022
딱 10CM만,2022.05.14,딱 10CM만,36,"10cm, BIG Naughty (서동현)",2022.05.08,20,2022
쇼미더머니 11 Episode 1,2022.04.30,위하여 (We Higher) (Prod. GroovyRoom),40,"그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang",2022.04.24,18,2022
쇼미더머니 11 Episode 3,2022.05.28,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",33,KHAN,2022.05.22,22,2022
WSG워너비 1집,2022.05.21,그때 그 순간 그대로 (그그그),34,WSG워너비 (가야G),2022.05.15,21,2022
잘가요,2022.06.04,잘가요,32,주호,2022.05.29,23,2022
신사와 아가씨 OST Part.2,2022.06.18,사랑은 늘 도망가,28,임영웅,2022.06.12,25,2022
BORN PINK,2022.06.25,Shut Down,27,BLACKPINK,2022.06.19,26,2022
Pink Venom,2022.06.11,Pink Venom,30,BLACKPINK,2022.06.05,24,2022
Jelly Christmas 2012 Heart Project,2022.07.02,크리스마스니까,26,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.06.26,27,2022
Rush Hour,2022.07.16,Rush Hour (Feat. j-hope of BTS),24,크러쉬 (CRUSH),2022.07.10,29,2022
MOVE AGAIN,2022.07.23,WHEN I MOVE,22,카라 (KARA),2022.07.17,30,2022
Polaroid,2022.07.30,Polaroid,21,임영웅,2022.07.24,31,2022
Real,2022.11.26,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.11.20,48,2022
Polaroid,2022.12.03,London Boy,19,임영웅,2022.11.27,49,2022
별에서 온 그대 OST Part 7,2022.07.09,너의 모든 순간,25,성시경,2022.07.03,28,2022
Monologue,2022.12.10,Monologue,18,테이 (Tei),2022.12.04,50,2022
LOVE DIVE,2022.12.24,LOVE DIVE,16,IVE (아이브),2022.12.18,52,2022
쇼미더머니 11 Episode 3,2022.12.17,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",17,던말릭 (Don Malik),2022.12.11,51,2022
IM NAYEON,2022.09.10,POP!,96,나연 (TWICE),2022.09.04,37,2022
고백연습,2022.09.17,고백연습,95,경서,2022.09.11,38,2022
스티커 사진,2022.09.24,스티커 사진,90,21학번,2022.09.18,39,2022
Dynamite,2022.10.01,Dynamite,88,방탄소년단,2022.09.25,40,2022
CHARLIE,2022.10.08,I Don`t Think That I Like Her,81,Charlie Puth,2022.10.02,41,2022
Under The Influence: Holiday Edition,2022.10.22,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.10.16,43,2022
Seoul,2022.10.29,Love story,77,볼빨간사춘기,2022.10.23,44,2022
CHECKMATE,2022.10.15,SNEAKERS,82,ITZY (있지),2022.10.09,42,2022
Candy - Winter Special Mini Album,2022.11.12,Tangerine Love (Favorite),73,NCT DREAM,2022.11.06,46,2022
FOREVER 1 - The 7th Album,2022.11.19,FOREVER 1,72,소녀시대,2022.11.13,47,2022
WSG워너비 1집,2022.03.05,보고싶었어,53,WSG워너비 (4FIRE),2022.02.27,10,2022
흩어지지 않게,2022.11.05,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.10.30,45,2022
That`s Hilarious,2022.03.19,That`s Hilarious,50,Charlie Puth,2022.03.13,12,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.03.12,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.03.06,11,2022
ELEVEN,2022.03.26,ELEVEN,49,IVE (아이브),2022.03.20,13,2022
Make It To Christmas,2022.04.02,Make It To Christmas,47,Alessia Cara,2022.03.27,14,2022
그대를 알고,2022.04.16,그대를 알고,43,송하예,2022.04.10,16,2022
FIVE SENSES,2022.04.23,자격지심 (Feat. ZICO),42,BE`O (비오),2022.04.17,17,2022
정이라고 하자,2022.04.09,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.04.03,15,2022
내가 아니라도,2022.05.07,내가 아니라도,39,주호,2022.05.01,19,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.14,사랑인가 봐,37,멜로망스(Melomance),2022.05.08,20,2022
I NEVER DIE,2022.04.30,TOMBOY,41,(여자)아이들,2022.04.24,18,2022
WSG워너비 1집,2022.05.28,그때 그 순간 그대로 (그그그),34,WSG워너비 (가야G),2022.05.22,22,2022
NewJeans 1st EP `New Jeans`,2022.05.21,Cookie,35,NewJeans,2022.05.15,21,2022
쇼미더머니 11 Episode 3,2022.06.04,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",33,KHAN,2022.05.29,23,2022
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2022.06.18,첫 눈,29,EXO,2022.06.12,25,2022
신사와 아가씨 OST Part.2,2022.06.25,사랑은 늘 도망가,28,임영웅,2022.06.19,26,2022
해요 (2022),2022.06.11,해요 (2022),31,#안녕,2022.06.05,24,2022
BORN PINK,2022.07.02,Shut Down,27,BLACKPINK,2022.06.26,27,2022
별에서 온 그대 OST Part 7,2022.07.16,너의 모든 순간,25,성시경,2022.07.10,29,2022
Christmas Kisses,2022.07.23,Last Christmas,23,Ariana Grande,2022.07.17,30,2022
MOVE AGAIN,2022.07.30,WHEN I MOVE,22,카라 (KARA),2022.07.24,31,2022
Polaroid,2022.11.26,Polaroid,21,임영웅,2022.11.20,48,2022
Real,2022.12.03,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.11.27,49,2022
Jelly Christmas 2012 Heart Project,2022.07.09,크리스마스니까,26,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.07.03,28,2022
Polaroid,2022.12.10,London Boy,19,임영웅,2022.12.04,50,2022
쇼미더머니 11 Episode 3,2022.12.24,"눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)",17,던말릭 (Don Malik),2022.12.18,52,2022
Monologue,2022.12.17,Monologue,18,테이 (Tei),2022.12.11,51,2022
쇼미더머니 11 Episode 3,2022.09.10,"BINGO (Feat. meenoi, 죠지) (Prod. by Slom)",97,잠비노 (Jambino),2022.09.04,37,2022
IM NAYEON,2022.09.17,POP!,96,나연 (TWICE),2022.09.11,38,2022
조각집,2022.09.24,드라마,91,아이유 (IU),2022.09.18,39,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.10.01,Feel My Rhythm,89,레드벨벳(Red Velvet),2022.09.25,40,2022
CHECKMATE,2022.10.08,SNEAKERS,82,ITZY (있지),2022.10.02,41,2022
CHARLIE,2022.10.22,I Don`t Think That I Like Her,81,Charlie Puth,2022.10.16,43,2022
YOUNHA 6th Album `END THEORY`,2022.10.29,오르트구름,78,윤하,2022.10.23,44,2022
Candy - Winter Special Mini Album,2022.10.15,발자국 (Walk With You),83,NCT DREAM,2022.10.09,42,2022
흩어지지 않게,2022.11.12,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.11.06,46,2022
Candy - Winter Special Mini Album,2022.11.19,Tangerine Love (Favorite),73,NCT DREAM,2022.11.13,47,2022
Candy - Winter Special Mini Album,2022.03.05,Graduation,54,NCT DREAM,2022.02.27,10,2022
IM HERO,2022.11.05,다시 만날 수 있을까,75,임영웅,2022.10.30,45,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.03.19,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.03.13,12,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.12,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.03.06,11,2022
That`s Hilarious,2022.03.26,That`s Hilarious,50,Charlie Puth,2022.03.20,13,2022
취중고백,2022.04.02,취중고백,48,김민석,2022.03.27,14,2022
나의 X에게,2022.04.16,나의 X에게,44,경서,2022.04.10,16,2022
그대를 알고,2022.04.23,그대를 알고,43,송하예,2022.04.17,17,2022
5.3,2022.04.09,그라데이션,46,10cm,2022.04.03,15,2022
쇼미더머니 11 Episode 1,2022.05.07,위하여 (We Higher) (Prod. GroovyRoom),40,"그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang",2022.05.01,19,2022
FEARLESS,2022.05.14,FEARLESS,38,LE SSERAFIM (르세라핌),2022.05.08,20,2022
FIVE SENSES,2022.04.30,자격지심 (Feat. ZICO),42,BE`O (비오),2022.04.24,18,2022
NewJeans 1st EP `New Jeans`,2022.05.28,Cookie,35,NewJeans,2022.05.22,22,2022
딱 10CM만,2022.05.21,딱 10CM만,36,"10cm, BIG Naughty (서동현)",2022.05.15,21,2022
WSG워너비 1집,2022.06.04,그때 그 순간 그대로 (그그그),34,WSG워너비 (가야G),2022.05.29,23,2022
Pink Venom,2022.06.18,Pink Venom,30,BLACKPINK,2022.06.12,25,2022
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2022.06.25,첫 눈,29,EXO,2022.06.19,26,2022
잘가요,2022.06.11,잘가요,32,주호,2022.06.05,24,2022
신사와 아가씨 OST Part.2,2022.07.02,사랑은 늘 도망가,28,임영웅,2022.06.26,27,2022
Jelly Christmas 2012 Heart Project,2022.07.16,크리스마스니까,26,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.07.10,29,2022
Rush Hour,2022.07.23,Rush Hour (Feat. j-hope of BTS),24,크러쉬 (CRUSH),2022.07.17,30,2022
Christmas Kisses,2022.07.30,Last Christmas,23,Ariana Grande,2022.07.24,31,2022
MOVE AGAIN,2022.11.26,WHEN I MOVE,22,카라 (KARA),2022.11.20,48,2022
Polaroid,2022.12.03,Polaroid,21,임영웅,2022.11.27,49,2022
BORN PINK,2022.07.09,Shut Down,27,BLACKPINK,2022.07.03,28,2022
Real,2022.12.10,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.12.04,50,2022
Monologue,2022.12.24,Monologue,18,테이 (Tei),2022.12.18,52,2022
Polaroid,2022.12.17,London Boy,19,임영웅,2022.12.11,51,2022
Takin` It Back,2022.09.10,Made You Look,98,Meghan Trainor,2022.09.04,37,2022
쇼미더머니 11 Episode 3,2022.09.17,"BINGO (Feat. meenoi, 죠지) (Prod. by Slom)",97,잠비노 (Jambino),2022.09.11,38,2022
Candy - Winter Special Mini Album,2022.09.24,입김 (Take My Breath),92,NCT DREAM,2022.09.18,39,2022
스티커 사진,2022.10.01,스티커 사진,90,21학번,2022.09.25,40,2022
Candy - Winter Special Mini Album,2022.10.08,발자국 (Walk With You),83,NCT DREAM,2022.10.02,41,2022
CHECKMATE,2022.10.22,SNEAKERS,82,ITZY (있지),2022.10.16,43,2022
싸다9,2022.10.29,That That (prod. & feat. SUGA of BTS),79,싸이 (Psy),2022.10.23,44,2022
봄여름가을겨울 (Still Life),2022.10.15,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.10.09,42,2022
IM HERO,2022.11.12,다시 만날 수 있을까,75,임영웅,2022.11.06,46,2022
흩어지지 않게,2022.11.19,흩어지지 않게,74,엠씨더맥스 (M.C the MAX),2022.11.13,47,2022
우린 그렇게 사랑해서,2022.03.05,우린 그렇게 사랑해서,55,"강민경, 잔나비",2022.02.27,10,2022
쇼미더머니 11 Episode 2,2022.11.05,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.10.30,45,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.19,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.03.13,12,2022
WSG워너비 1집,2022.03.12,보고싶었어,53,WSG워너비 (4FIRE),2022.03.06,11,2022
그 겨울이 잠든 거리에서 (경서예지 x 전건호),2022.03.26,그 겨울이 잠든 거리에서,51,"경서예지, 전건호",2022.03.20,13,2022
ELEVEN,2022.04.02,ELEVEN,49,IVE (아이브),2022.03.27,14,2022
정이라고 하자,2022.04.16,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.04.10,16,2022
나의 X에게,2022.04.23,나의 X에게,44,경서,2022.04.17,17,2022
Make It To Christmas,2022.04.09,Make It To Christmas,47,Alessia Cara,2022.04.03,15,2022
I NEVER DIE,2022.05.07,TOMBOY,41,(여자)아이들,2022.05.01,19,2022
내가 아니라도,2022.05.14,내가 아니라도,39,주호,2022.05.08,20,2022
그대를 알고,2022.04.30,그대를 알고,43,송하예,2022.04.24,18,2022
딱 10CM만,2022.05.28,딱 10CM만,36,"10cm, BIG Naughty (서동현)",2022.05.22,22,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.21,사랑인가 봐,37,멜로망스(Melomance),2022.05.15,21,2022
NewJeans 1st EP `New Jeans`,2022.06.04,Cookie,35,NewJeans,2022.05.29,23,2022
해요 (2022),2022.06.18,해요 (2022),31,#안녕,2022.06.12,25,2022
Pink Venom,2022.06.25,Pink Venom,30,BLACKPINK,2022.06.19,26,2022
쇼미더머니 11 Episode 3,2022.06.11,"나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)",33,KHAN,2022.06.05,24,2022
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2022.07.02,첫 눈,29,EXO,2022.06.26,27,2022
BORN PINK,2022.07.16,Shut Down,27,BLACKPINK,2022.07.10,29,2022
별에서 온 그대 OST Part 7,2022.07.23,너의 모든 순간,25,성시경,2022.07.17,30,2022
Rush Hour,2022.07.30,Rush Hour (Feat. j-hope of BTS),24,크러쉬 (CRUSH),2022.07.24,31,2022
Christmas Kisses,2022.11.26,Last Christmas,23,Ariana Grande,2022.11.20,48,2022
MOVE AGAIN,2022.12.03,WHEN I MOVE,22,카라 (KARA),2022.11.27,49,2022
신사와 아가씨 OST Part.2,2022.07.09,사랑은 늘 도망가,28,임영웅,2022.07.03,28,2022
Polaroid,2022.12.10,Polaroid,21,임영웅,2022.12.04,50,2022
Polaroid,2022.12.24,London Boy,19,임영웅,2022.12.18,52,2022
Real,2022.12.17,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.12.11,51,2022
Unholy,2022.09.10,Unholy,99,"Sam Smith, Kim Petras",2022.09.04,37,2022
Takin` It Back,2022.09.17,Made You Look,98,Meghan Trainor,2022.09.11,38,2022
사랑한다고 말해줘,2022.09.24,사랑한다고 말해줘,93,탑현,2022.09.18,39,2022
조각집,2022.10.01,드라마,91,아이유 (IU),2022.09.25,40,2022
봄여름가을겨울 (Still Life),2022.10.08,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.10.02,41,2022
Candy - Winter Special Mini Album,2022.10.22,발자국 (Walk With You),83,NCT DREAM,2022.10.16,43,2022
Under The Influence: Holiday Edition,2022.10.29,Text Me Merry Christmas (Feat. Kristen Bell),80,Straight No Chaser,2022.10.23,44,2022
내일은 미스터트롯 우승자 특전곡,2022.10.15,이제 나만 믿어요,85,임영웅,2022.10.09,42,2022
쇼미더머니 11 Episode 2,2022.11.12,"Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)",76,노윤하,2022.11.06,46,2022
IM HERO,2022.11.19,다시 만날 수 있을까,75,임영웅,2022.11.13,47,2022
첫사랑,2022.03.05,첫사랑,56,백아,2022.02.27,10,2022
Seoul,2022.11.05,Love story,77,볼빨간사춘기,2022.10.30,45,2022
WSG워너비 1집,2022.03.19,보고싶었어,53,WSG워너비 (4FIRE),2022.03.13,12,2022
Candy - Winter Special Mini Album,2022.03.12,Graduation,54,NCT DREAM,2022.03.06,11,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.26,다정히 내 이름을 부르면,52,"경서예지, 전건호",2022.03.20,13,2022
That`s Hilarious,2022.04.02,That`s Hilarious,50,Charlie Puth,2022.03.27,14,2022
5.3,2022.04.16,그라데이션,46,10cm,2022.04.10,16,2022
정이라고 하자,2022.04.23,정이라고 하자 (Feat. 10CM),45,BIG Naughty (서동현),2022.04.17,17,2022
취중고백,2022.04.09,취중고백,48,김민석,2022.04.03,15,2022
FIVE SENSES,2022.05.07,자격지심 (Feat. ZICO),42,BE`O (비오),2022.05.01,19,2022
쇼미더머니 11 Episode 1,2022.05.14,위하여 (We Higher) (Prod. GroovyRoom),40,"그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang",2022.05.08,20,2022
나의 X에게,2022.04.30,나의 X에게,44,경서,2022.04.24,18,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.28,사랑인가 봐,37,멜로망스(Melomance),2022.05.22,22,2022
FEARLESS,2022.05.21,FEARLESS,38,LE SSERAFIM (르세라핌),2022.05.15,21,2022
딱 10CM만,2022.06.04,딱 10CM만,36,"10cm, BIG Naughty (서동현)",2022.05.29,23,2022
잘가요,2022.06.18,잘가요,32,주호,2022.06.12,25,2022
해요 (2022),2022.06.25,해요 (2022),31,#안녕,2022.06.19,26,2022
WSG워너비 1집,2022.06.11,그때 그 순간 그대로 (그그그),34,WSG워너비 (가야G),2022.06.05,24,2022
Pink Venom,2022.07.02,Pink Venom,30,BLACKPINK,2022.06.26,27,2022
신사와 아가씨 OST Part.2,2022.07.16,사랑은 늘 도망가,28,임영웅,2022.07.10,29,2022
Jelly Christmas 2012 Heart Project,2022.07.23,크리스마스니까,26,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.07.17,30,2022
별에서 온 그대 OST Part 7,2022.07.30,너의 모든 순간,25,성시경,2022.07.24,31,2022
Rush Hour,2022.11.26,Rush Hour (Feat. j-hope of BTS),24,크러쉬 (CRUSH),2022.11.20,48,2022
Christmas Kisses,2022.12.03,Last Christmas,23,Ariana Grande,2022.11.27,49,2022
겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,2022.07.09,첫 눈,29,EXO,2022.07.03,28,2022
MOVE AGAIN,2022.12.10,WHEN I MOVE,22,카라 (KARA),2022.12.04,50,2022
Real,2022.12.24,미리 메리 크리스마스 (Feat. 천둥),20,아이유 (IU),2022.12.18,52,2022
Polaroid,2022.12.17,Polaroid,21,임영웅,2022.12.11,51,2022
George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack,2022.09.10,Last Christmas,100,Wham!,2022.09.04,37,2022
Unholy,2022.09.17,Unholy,99,"Sam Smith, Kim Petras",2022.09.11,38,2022
쇼미더머니 11 Episode 3,2022.09.24,"Holiday (Feat. 릴보이 (lIlBOI), 기리보이) (Prod. GroovyRoom)",94,Blase (블라세),2022.09.18,39,2022
Candy - Winter Special Mini Album,2022.10.01,입김 (Take My Breath),92,NCT DREAM,2022.09.25,40,2022
내일은 미스터트롯 우승자 특전곡,2022.10.08,이제 나만 믿어요,85,임영웅,2022.10.02,41,2022
봄여름가을겨울 (Still Life),2022.10.22,봄여름가을겨울 (Still Life),84,BIGBANG (빅뱅),2022.10.16,43,2022
CHARLIE,2022.10.29,I Don`t Think That I Like Her,81,Charlie Puth,2022.10.23,44,2022
Christmas Without You,2022.10.15,Christmas Without You,86,Ava Max,2022.10.09,42,2022
